pen,subtype,rssi,snr,ipat,seq,heap,minheap,uptime,reconn,qpeak,udpfail,backlog,dropped,host_mac,pred_attack,deauth_tgt,seq_jump,ap_bssid,channel,label,attack_type,timestamp
45917,PROBE_RESP,-86,5,0,2,69844,44280,8076602,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:32:55.977533
45917,,-53,38,167,719,69844,44280,8076792,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:32:56.167533
45917,,-54,37,9849,720,69844,44280,8076998,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:32:56.373533
45917,PROBE_REQ,-88,3,12691,1220,69844,44280,8077245,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:32:56.620533
45917,PROBE_RESP,-92,-1,0,0,69844,44280,8077526,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:32:56.901533
45917,,-92,-1,7358,3225,69844,44280,8077799,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:32:57.174533
45917,,-94,-3,10409,1248,69844,44280,8078161,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:32:57.536533
45917,MGMT_OTHER,-87,4,2091,152,69844,44280,8078496,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:32:57.871533
45917,BEACON,-95,-4,11185,469,69844,44280,8078839,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:32:58.214533
45917,,-95,-4,14231,3059,69844,44280,8079061,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:32:58.436533
45917,,-93,-2,11920,1248,69844,44280,8079286,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:32:58.661533
45917,,-56,35,0,3815,68012,44280,8079527,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:32:58.902533
45917,MGMT_OTHER,-88,3,13184,460,69844,44280,8079849,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:32:59.224533
45917,BEACON,-82,9,0,3693,69864,44280,8080070,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:32:59.445533
45917,,-54,37,2355,3839,69828,44280,8080262,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:32:59.637533
45917,,-55,36,14098,734,69844,44280,8080448,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:32:59.823533
45917,BEACON,-81,10,0,3699,69844,44280,8080684,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:33:00.059533
45917,PROBE_RESP,-84,7,0,0,69844,44280,8080916,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:33:00.291533
45917,,-90,1,5404,3644,69844,44280,8081160,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:33:00.535533
45917,,-83,8,443,174,69844,44280,8081461,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:33:00.836533
45917,BEACON,-57,34,0,3878,69844,44280,8081737,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:33:01.112533
45917,BEACON,-56,35,2574,3885,69844,44280,8081941,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:33:01.316533
45917,,-87,4,7011,2313,69844,44280,8082256,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:33:01.631533
45917,PROBE_RESP,-81,10,12728,1,69844,44280,8082502,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:33:01.877533
45917,PROBE_RESP,-78,13,7298,3396,69844,44280,8082770,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:33:02.145533
45917,PROBE_RESP,-84,7,0,1,69844,44280,8083137,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:33:02.512533
45917,,-91,0,1902,3936,69844,44280,8083383,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:33:02.758533
45917,,12,12,0,3917,69844,44280,8083588,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:33:02.963533
45917,,-88,3,629,4010,69844,44280,8083904,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:33:03.279533
45917,BEACON,-83,8,43603,3768,69844,44280,8084062,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:33:03.437533
45917,BEACON,-92,-1,4061,3992,69844,44280,8084389,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:33:03.764533
45917,BEACON,-53,38,1724,3946,69844,44280,8084706,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:33:04.081533
45917,,-49,42,695,749,69844,44280,8085086,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:33:04.461533
45917,PROBE_RESP,-81,10,14560,0,69844,44280,8085316,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:33:04.691533
45917,BEACON,-91,0,4520,633,69844,44280,8085417,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:33:04.792533
45917,,-91,0,209,87,69844,44280,8085586,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:33:04.961533
45917,,-53,38,145,3967,69844,44280,8085802,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:33:05.177533
45917,,-84,7,176,74,69328,44280,8085902,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:33:05.277533
45917,,-88,3,0,1753,69844,44280,8085925,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:33:05.300533
45917,,11,11,0,3973,69328,44280,8085975,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:33:05.350533
45917,,-54,37,0,3978,69844,44280,8086141,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:33:05.516140
45917,DISASSOC,-85,6,10886,2525,69844,44280,8086527,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:33:05.902140
45917,PROBE_RESP,-85,6,0,2,69844,44280,8086655,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:33:06.030140
45917,,-54,37,14104,785,69844,44280,8086841,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:33:06.216140
45917,BEACON,-92,-1,41841,560,69844,44280,8087129,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:33:06.504140
45917,PROBE_RESP,-84,7,0,2,69844,44280,8087295,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:33:06.670140
45917,MGMT_OTHER,-84,7,995,1539,69844,44280,8087522,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:33:06.897140
45917,,-94,-3,15021,1066,69844,44280,8087787,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:33:07.162140
45917,,13,13,0,4005,69844,44280,8088058,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:33:07.433140
45917,,13,13,0,4007,69328,44280,8088082,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:33:07.457140
45917,,-85,6,170,234,69844,44280,8088197,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:33:07.572140
45917,,13,13,0,4011,69844,44280,8088342,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:33:07.717140
45917,AUTH,-92,-1,2581,975,69844,44280,8088485,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:33:07.860140
45917,,-84,7,3184,3564,69844,44280,8088719,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:33:08.094140
45917,,-53,38,3223,4029,69828,44280,8088933,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:33:08.308140
45917,,7,7,0,4029,69828,44280,8088988,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:33:08.363140
45917,BEACON,-93,-2,12950,4001,69844,44280,8089101,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:33:08.476140
45917,,-54,37,12288,4036,69844,44280,8089255,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:33:08.630140
45917,,-55,36,28403,4045,69844,44280,8089470,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:33:08.845140
45917,BEACON,-53,38,2000,4051,69844,44280,8089827,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:33:09.202140
45917,,-95,-4,1419,3742,69844,44280,8090005,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:33:09.380140
45917,,-55,36,0,4071,69844,44280,8090238,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:33:09.613140
45917,,-94,-3,3846,3926,69844,44280,8090553,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:33:09.928140
45917,,-90,1,0,3876,69844,44280,8090802,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:33:10.177140
45917,,-91,0,5553,999,69844,44280,8091125,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:33:10.500140
45917,,-54,37,0,4093,69844,44280,8091262,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:33:10.637140
45917,,13,13,0,6,69844,44280,8091526,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:33:10.901140
45917,BEACON,-83,8,298,3843,69844,44280,8091742,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:33:11.117140
45917,,8,8,0,19,69828,44280,8091755,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:33:11.129759
45917,PROBE_RESP,-87,4,0,3,69844,44280,8091942,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:33:11.316759
45917,AUTH,-90,1,2197,4041,69844,44280,8092156,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:33:11.530759
45917,,-93,-2,2531,2739,69844,44280,8092423,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:33:11.797759
45917,,-93,-2,7253,1177,69844,44280,8092712,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:33:12.086759
45917,,-88,3,1102,2403,69844,44280,8092873,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:33:12.247759
45917,,-86,5,225,294,69844,44280,8093038,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:33:12.412759
45917,MGMT_OTHER,-97,-6,4929,1695,69844,44280,8093208,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:33:12.582759
45917,,-54,37,3296,800,69844,44280,8093472,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:33:12.846759
45917,,-53,38,0,78,69844,44280,8093611,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:33:12.985759
45917,BEACON,-83,8,298,3864,69844,44280,8093893,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:33:13.267759
45917,BEACON,-89,2,3323,718,69844,44280,8094121,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:33:13.495759
45917,,-53,38,325,804,69844,44280,8094508,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:33:13.882759
45917,,-55,36,149,805,69844,44280,8094818,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:33:14.192759
45917,MGMT_OTHER,-94,-3,9316,3115,69844,44280,8095158,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:33:14.532759
45917,,-85,6,2205,2147,69844,44280,8095347,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:33:14.721759
45917,BEACON,-55,36,2918,117,69844,44280,8095561,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:33:14.935759
45917,BEACON,-90,1,31817,367,69844,44280,8095824,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:33:15.198759
45917,,13,13,0,1023,69844,44280,8096050,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:33:15.424759
45917,BEACON,-85,6,0,704,69844,44280,8096273,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:33:15.647759
45917,,-86,5,9290,1660,69844,44280,8096436,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:33:15.810759
45917,MGMT_OTHER,-88,3,16078,4039,69844,44280,8096623,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:33:15.997759
45917,PROBE_RESP,-93,-2,0,1,69844,44280,8096771,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:33:16.145759
45917,BEACON,-92,-1,0,4079,69844,44280,8097092,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:33:16.466759
45917,MGMT_OTHER,-88,3,5030,2965,69844,44280,8097328,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:33:16.702759
45917,BEACON,-82,9,0,3865,69844,44280,8097684,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:33:17.058759
45917,,-91,0,603,4071,69844,44280,8097947,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:33:17.321759
45917,DEAUTH,-89,2,1954,3425,69844,44280,8098230,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:33:17.604759
45917,,-54,37,1987,182,69844,44280,8098465,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:33:17.839759
45917,,-54,37,131,190,69768,44280,8098592,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:33:17.966759
45917,,-93,-2,3681,775,69844,44280,8098829,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:33:18.203759
45917,,-54,37,1223,821,69844,44280,8099118,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:33:18.492759
45917,BEACON,-91,0,0,3,69844,44280,8099137,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:33:18.511708
45917,,-86,5,0,359,69844,44280,8099192,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:33:18.566708
45917,,-88,3,11995,851,69844,44280,8099487,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:33:18.861708
45917,BEACON,-92,-1,0,3407,69844,44280,8099761,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:33:19.135708
45917,MGMT_OTHER,-81,10,8011,2606,69844,44280,8100155,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:33:19.529708
45917,BEACON,-85,6,224,745,69844,44280,8100472,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:33:19.846708
45917,PROBE_RESP,-87,4,0,1,69844,44280,8100768,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:33:20.142708
45917,,-54,37,0,236,66248,44280,8100987,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:33:20.361586
45917,,-55,36,0,246,69844,44280,8101267,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:33:20.641586
45917,,-54,37,181,830,69844,44280,8101384,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:33:20.758586
45917,,-55,36,1960,263,69844,44280,8101656,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:33:21.030586
45917,MGMT_OTHER,-94,-3,6629,3802,69844,44280,8101976,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:33:21.350586
45917,,-55,36,3031,272,69844,44280,8102069,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:33:21.443586
45917,BEACON,-93,-2,0,231,69844,44280,8102313,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:33:21.687586
45917,,-77,14,10010,2062,69844,44280,8102647,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:33:22.021586
45917,MGMT_OTHER,-92,-1,0,3562,69844,44280,8102829,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:33:22.203586
45917,AUTH,-77,14,5327,1702,69844,44280,8103090,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:33:22.464586
45917,AUTH,-77,14,10032,1702,69844,44280,8103431,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:33:22.805586
45917,BEACON,-91,0,2368,674,69844,44280,8103724,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:33:23.098586
45917,BEACON,-90,1,4687,814,69844,44280,8103954,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:33:23.328586
45917,PROBE_REQ,-92,-1,2507,2305,69844,44280,8104258,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:33:23.632586
45917,BEACON,-87,4,0,784,69844,44280,8104465,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:33:23.839586
45917,,-89,2,19243,2604,69844,44280,8104689,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:33:24.063586
45917,,-90,1,7495,3032,69844,44280,8104891,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:33:24.265586
45917,,-94,-3,10405,3064,69844,44280,8105169,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:33:24.543586
45917,BEACON,-95,-4,0,262,69844,44280,8105490,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:33:24.864586
45917,BEACON,-91,0,0,66,69844,44280,8105588,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:33:24.962586
45917,BEACON,-83,8,1376,3981,69844,44280,8105875,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:33:25.249586
45917,,-92,-1,10522,1086,69844,44280,8106129,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:33:25.503586
45917,PROBE_RESP,-87,4,0,0,69844,44280,8106493,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:33:25.867586
45917,BEACON,-50,41,22219,360,69844,44280,8106632,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:33:26.006586
45917,,-52,39,1428,848,69828,44280,8106901,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:33:26.275586
45917,,8,8,0,1023,69844,44280,8107176,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:33:26.550586
45917,PROBE_RESP,-82,9,0,1,69844,44280,8107246,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:33:26.620586
45917,,13,13,0,1023,69844,44280,8107404,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:33:26.778586
45917,BEACON,-86,5,0,814,69844,44280,8107538,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:33:26.912586
45917,,-89,2,0,2166,69844,44280,8107589,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:33:26.963586
45917,PROBE_RESP,-88,3,344,0,69844,44280,8107769,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:33:27.143586
45917,,12,12,0,1023,69844,44280,8107861,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:33:27.235586
45917,,11,11,0,850,69844,44280,8107942,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:33:27.316586
